"Station.ID" "Date" "dem" "x" "y" "WS" "temp" "HMIX" "PREC" "EMI" "PM10" "time" "logPM10"
"3792" 24 2006-03-07 201.4 466.4 5086.6 2.39 277.66 1034 0 18.88 8 158 2.07944154167984
"3793" 1 2006-03-08 95.2 469.45 4972.85 0.8 276.02 956.04 0 32.75 61 159 4.11087386417331
"3794" 2 2006-03-08 164.1 423.48 4950.69 1.05 278.01 956.51 0 17.1 43 159 3.76120011569356
"3795" 3 2006-03-08 242.9 490.71 4948.86 0.76 276.51 796.26 0 8.51 60 159 4.0943445622221
"3796" 4 2006-03-08 149.9 437.36 4973.34 1.18 277.19 1110.9 0 31.54 46 159 3.8286413964891
"3797" 5 2006-03-08 405 426.44 5045.66 0.65 276.73 1072.8 0 32.25 33 159 3.49650756146648
"3798" 6 2006-03-08 257.5 394.6 5001.18 1.29 277.9 1046.2 0 38.14 47 159 3.85014760171006
"3799" 7 2006-03-08 313.2 457.96 5061.46 0.81 277.14 1156.9 0 21.99 20 159 2.99573227355399
"3800" 8 2006-03-08 345.2 444.29 5062.64 0.92 276.77 1030.7 0 14.52 35 159 3.55534806148941
"3801" 9 2006-03-08 331 376.96 4993.48 0.62 276.31 942.75 0 20.08 30 159 3.40119738166216
"3802" 10 2006-03-08 280.4 416.65 4985.65 1.67 278.58 1066.8 0 8.4 30 159 3.40119738166216
"3803" 11 2006-03-08 238.8 399.22 4967.87 0.77 277.05 975.65 0 14.25 69 159 4.23410650459726
"3804" 12 2006-03-08 118.3 456.49 4998.42 1.19 277.85 1122 0 23.85 38 159 3.63758615972639
"3805" 13 2006-03-08 124.7 483.36 5028.7 1.34 278.09 893.42 0 8.79 39 159 3.66356164612965
"3806" 14 2006-03-08 551.6 383.63 4915.52 1.21 275.57 835.01 0 24.47 46 159 3.8286413964891
"3807" 15 2006-03-08 271.7 436.69 5046.69 0.74 276.48 1139.8 0 20.85 35 159 3.55534806148941
"3808" 16 2006-03-08 337 386.95 5003.68 0.79 277.27 1018 0 8.74 31 159 3.43398720448515
"3809" 17 2006-03-08 154 470.41 5031.91 1.57 277.9 765.11 0 29.53 43 159 3.76120011569356
"3810" 18 2006-03-08 201.7 483.16 4956.77 0.95 276.47 754.01 0 13.33 35 159 3.55534806148941
"3811" 19 2006-03-08 374.9 368.18 4971.65 0.75 277.66 880.58 0 23.8 42 159 3.73766961828337
"3812" 20 2006-03-08 243.6 393.64 4986.79 0.79 277.67 1035.7 0 150.08 47 159 3.85014760171006
"3813" 21 2006-03-08 243.6 396.04 4992.42 0.86 278.02 1113.9 0 144.46 55 159 4.00733318523247
"3814" 22 2006-03-08 118.5 489 4971.8 1.07 276.59 801.02 0 28.63 62 159 4.12713438504509
"3815" 23 2006-03-08 131 454.26 5019.81 1.15 277.09 828.47 0 23.68 49 159 3.89182029811063
"3816" 24 2006-03-08 201.4 466.4 5086.6 1.73 276 528.67 0 19.58 15 159 2.70805020110221
"3817" 1 2006-03-09 95.2 469.45 4972.85 1.21 280.23 535.98 0 33.14 70 160 4.24849524204936
"3818" 2 2006-03-09 164.1 423.48 4950.69 0.9 279.53 493.2 0 17.36 66 160 4.18965474202643
"3819" 3 2006-03-09 242.9 490.71 4948.86 1.63 282.27 778.62 0 8.61 65 160 4.17438726989564
"3820" 4 2006-03-09 149.9 437.36 4973.34 1.23 279.76 530.28 0 31.88 70 160 4.24849524204936
"3821" 5 2006-03-09 405 426.44 5045.66 0.72 278.76 825.19 0 32.73 57 160 4.04305126783455
"3822" 6 2006-03-09 257.5 394.6 5001.18 1.01 278.89 719.04 0 38.59 87 160 4.46590811865458
"3823" 7 2006-03-09 313.2 457.96 5061.46 1.2 279.12 827.61 0 22.25 43 160 3.76120011569356
"3824" 8 2006-03-09 345.2 444.29 5062.64 1.27 278.47 823.54 0 14.68 54 160 3.98898404656427
"3825" 9 2006-03-09 331 376.96 4993.48 0.88 277.56 619.99 0 20.29 67 160 4.20469261939097
"3826" 10 2006-03-09 280.4 416.65 4985.65 1.07 279.89 574.76 0 8.46 64 160 4.15888308335967
"3827" 11 2006-03-09 238.8 399.22 4967.87 0.57 278.36 434.91 0 14.43 101 160 4.61512051684126
"3828" 12 2006-03-09 118.3 456.49 4998.42 1.2 280.31 523.41 0 24.23 56 160 4.02535169073515
"3829" 13 2006-03-09 124.7 483.36 5028.7 1.38 280.53 609.86 0 8.88 45 160 3.80666248977032
"3830" 14 2006-03-09 551.6 383.63 4915.52 0.97 276.86 400.8 0 24.81 85 160 4.44265125649032
"3831" 15 2006-03-09 271.7 436.69 5046.69 0.93 278.33 775.3 0 21.12 56 160 4.02535169073515
"3832" 16 2006-03-09 337 386.95 5003.68 0.79 278.24 760.92 0 8.83 61 160 4.11087386417331
"3833" 17 2006-03-09 154 470.41 5031.91 1.43 280.07 525.77 0 30.07 56 160 4.02535169073515
"3834" 18 2006-03-09 201.7 483.16 4956.77 1.09 281.02 615.97 0 13.5 69 160 4.23410650459726
"3835" 19 2006-03-09 374.9 368.18 4971.65 0.64 278.52 665.59 0 24.1 73 160 4.29045944114839
"3836" 20 2006-03-09 243.6 393.64 4986.79 0.62 278.86 578.23 0 152.66 86 160 4.45434729625351
"3837" 21 2006-03-09 243.6 396.04 4992.42 0.73 279.17 636.34 0 147.07 101 160 4.61512051684126
"3838" 22 2006-03-09 118.5 489 4971.8 1.01 280.67 553.18 0 29.01 76 160 4.33073334028633
"3839" 23 2006-03-09 131 454.26 5019.81 1.04 279.92 427.59 0 24.07 62 160 4.12713438504509
"3840" 24 2006-03-09 201.4 466.4 5086.6 1.15 279.28 502.65 0 19.85 31 160 3.43398720448515
"3841" 1 2006-03-10 95.2 469.45 4972.85 2.66 281.83 1302.6 0 34.78 72 161 4.27666611901606
"3842" 2 2006-03-10 164.1 423.48 4950.69 1.91 281.7 1295.8 0 18.49 63 161 4.14313472639153
"3843" 3 2006-03-10 242.9 490.71 4948.86 1.44 281.87 1442.6 0 8.99 67 161 4.20469261939097
"3844" 4 2006-03-10 149.9 437.36 4973.34 3.02 281.97 1446.1 0 33.83 55 161 4.00733318523247
"3845" 5 2006-03-10 405 426.44 5045.66 0.81 280.6 1701.3 0 34.78 55 161 4.00733318523247
"3846" 6 2006-03-10 257.5 394.6 5001.18 3.78 280.95 1605.7 0 40.5 74 161 4.30406509320417
"3847" 7 2006-03-10 313.2 457.96 5061.46 1.48 280.47 1580.4 0 23.38 54 161 3.98898404656427
"3848" 8 2006-03-10 345.2 444.29 5062.64 1.19 279.95 1713.6 0 15.38 57 161 4.04305126783455
"3849" 9 2006-03-10 331 376.96 4993.48 2.43 280.06 1596.8 0 21.16 43 161 3.76120011569356
"3850" 10 2006-03-10 280.4 416.65 4985.65 3.46 281.58 1384.3 0 8.72 44 161 3.78418963391826
"3851" 11 2006-03-10 238.8 399.22 4967.87 2.46 280.92 1324.6 0 15.24 67 161 4.20469261939097
"3852" 12 2006-03-10 118.3 456.49 4998.42 2.14 282.1 1304.2 0 25.89 66 161 4.18965474202643
"3853" 13 2006-03-10 124.7 483.36 5028.7 1.98 281.58 964.64 0 9.24 57 161 4.04305126783455
"3854" 14 2006-03-10 551.6 383.63 4915.52 1.7 279.98 1414.6 0 26.26 63 161 4.14313472639153
"3855" 15 2006-03-10 271.7 436.69 5046.69 0.94 279.52 1474.6 0 22.28 64 161 4.15888308335967
"3856" 16 2006-03-10 337 386.95 5003.68 2.24 280.4 1582.3 0 9.21 45 161 3.80666248977032
"3857" 17 2006-03-10 154 470.41 5031.91 1.76 281.32 737.15 0 32.29 59 161 4.07753744390572
"3858" 18 2006-03-10 201.7 483.16 4956.77 2.01 282.27 1328.1 0 14.26 61 161 4.11087386417331
"3859" 19 2006-03-10 374.9 368.18 4971.65 1.91 280.85 1386.9 0 25.47 46 161 3.8286413964891
"3860" 20 2006-03-10 243.6 393.64 4986.79 2.14 280.95 1532.5 0 163.71 71 161 4.26267987704132
"3861" 21 2006-03-10 243.6 396.04 4992.42 2.44 281.08 1699.7 0 158.24 69 161 4.23410650459726
"3862" 22 2006-03-10 118.5 489 4971.8 1.79 282.25 1287.2 0 30.59 66 161 4.18965474202643
"3863" 23 2006-03-10 131 454.26 5019.81 2.04 280.54 772.34 0 25.73 65 161 4.17438726989564
"3864" 24 2006-03-10 201.4 466.4 5086.6 1.57 280.44 866.28 0 20.99 59 161 4.07753744390572
"3865" 1 2006-03-11 95.2 469.45 4972.85 1.39 278.78 1035.2 0 26.36 47 162 3.85014760171006
"3866" 2 2006-03-11 164.1 423.48 4950.69 0.79 280.34 1004.6 0 15.51 33 162 3.49650756146648
"3867" 3 2006-03-11 242.9 490.71 4948.86 0.88 278.22 1021.8 0 7.45 43 162 3.76120011569356
"3868" 4 2006-03-11 149.9 437.36 4973.34 1.12 280.2 1144.6 0 28.37 45 162 3.80666248977032
"3869" 5 2006-03-11 405 426.44 5045.66 0.97 279.86 1701.7 0 29.57 26 162 3.25809653802148
"3870" 6 2006-03-11 257.5 394.6 5001.18 2.07 280.85 1491 0 29.99 31 162 3.43398720448515
"3871" 7 2006-03-11 313.2 457.96 5061.46 1.38 279.27 1824.9 0 19.02 21 162 3.04452243772342
"3872" 8 2006-03-11 345.2 444.29 5062.64 1.14 278.92 1891.3 0 13.09 25 162 3.2188758248682
"3873" 9 2006-03-11 331 376.96 4993.48 2.91 281.33 1565.4 0 16.57 16 162 2.77258872223978
"3874" 10 2006-03-11 280.4 416.65 4985.65 1.87 280.81 1243.8 0 7.87 17 162 2.83321334405622
"3875" 11 2006-03-11 238.8 399.22 4967.87 1.72 280.55 1086.6 0 13.13 39 162 3.66356164612965
"3876" 12 2006-03-11 118.3 456.49 4998.42 1.37 281.19 1165.1 0 21.6 41 162 3.71357206670431
"3877" 13 2006-03-11 124.7 483.36 5028.7 1.79 281.16 1023.4 0 7.05 20 162 2.99573227355399
"3878" 14 2006-03-11 551.6 383.63 4915.52 1.09 278.71 1182.2 0 22.5 20 162 2.99573227355399
"3879" 15 2006-03-11 271.7 436.69 5046.69 0.94 278.66 1559.7 0 19.54 24 162 3.17805383034795
"3880" 16 2006-03-11 337 386.95 5003.68 1.56 280.34 1483.1 0 7.07 14 162 2.63905732961526
"3881" 17 2006-03-11 154 470.41 5031.91 1.74 281 798.96 0 26.76 38 162 3.63758615972639
"3882" 18 2006-03-11 201.7 483.16 4956.77 1.12 278.56 965.28 0 11.45 38 162 3.63758615972639
"3883" 19 2006-03-11 374.9 368.18 4971.65 1.92 281.33 1287.3 0 21.8 23 162 3.13549421592915
"3884" 20 2006-03-11 243.6 393.64 4986.79 1.65 281.12 1414.8 0 130.23 27 162 3.29583686600433
"3885" 21 2006-03-11 243.6 396.04 4992.42 1.62 281.18 1574 0 128.82 35 162 3.55534806148941
"3886" 22 2006-03-11 118.5 489 4971.8 0.81 279.07 1067.2 0 23.69 53 162 3.97029191355212
"3887" 23 2006-03-11 131 454.26 5019.81 1.15 279.95 734.18 0 21.15 42 162 3.73766961828337
"3888" 24 2006-03-11 201.4 466.4 5086.6 1.51 280.1 985.37 0 16.34 9 162 2.19722457733622
"3889" 1 2006-03-12 95.2 469.45 4972.85 5.44 275.95 1382.3 0 19.28 143 163 4.96284463025991
"3890" 2 2006-03-12 164.1 423.48 4950.69 3.4 277.43 1206.7 0 13.36 26 163 3.25809653802148
"3891" 3 2006-03-12 242.9 490.71 4948.86 3.19 276.19 1545.8 0 6.41 76 163 4.33073334028633
"3892" 4 2006-03-12 149.9 437.36 4973.34 5.47 277.15 1451.8 0 25.07 22 163 3.09104245335832
"3893" 5 2006-03-12 405 426.44 5045.66 2.08 277.15 1933.2 0 25.76 15 163 2.70805020110221
"3894" 6 2006-03-12 257.5 394.6 5001.18 4.28 278.93 1917 0 21.33 27 163 3.29583686600433
"3895" 7 2006-03-12 313.2 457.96 5061.46 4.77 275.97 1902.3 0 15.44 28 163 3.3322045101752
"3896" 8 2006-03-12 345.2 444.29 5062.64 3.68 275.37 1923.5 0 11.26 18 163 2.89037175789616
"3897" 9 2006-03-12 331 376.96 4993.48 3.19 278.68 1867 0 13 21 163 3.04452243772342
"3898" 10 2006-03-12 280.4 416.65 4985.65 5.38 278.03 1760.9 0 7.21 7 163 1.94591014905531
"3899" 11 2006-03-12 238.8 399.22 4967.87 3.74 277.75 1588.1 0 11.75 46 163 3.8286413964891
"3900" 12 2006-03-12 118.3 456.49 4998.42 5.05 277.59 1486.1 0 18.45 55 163 4.00733318523247
"3901" 13 2006-03-12 124.7 483.36 5028.7 6.13 277.27 1361.9 0 5.44 20 163 2.99573227355399
"3902" 14 2006-03-12 551.6 383.63 4915.52 2.35 275.88 1393.4 0 19.76 25 163 3.2188758248682
"3903" 15 2006-03-12 271.7 436.69 5046.69 2.79 275.9 1889 0 17.6 15 163 2.70805020110221
"3904" 16 2006-03-12 337 386.95 5003.68 2.81 278.5 1937.9 0 5.2 15 163 2.70805020110221
"3905" 17 2006-03-12 154 470.41 5031.91 6.17 276.99 1190.1 0 22.99 22 163 3.09104245335832
"3906" 18 2006-03-12 201.7 483.16 4956.77 4.41 276.51 1482.2 0 9.18 49 163 3.89182029811063
"3907" 19 2006-03-12 374.9 368.18 4971.65 2.35 279.16 1844 0 19.22 21 163 3.04452243772342
"3908" 20 2006-03-12 243.6 393.64 4986.79 2.79 278.62 1827.4 0 104.61 NA 163 NA
"3909" 21 2006-03-12 243.6 396.04 4992.42 2.95 278.87 1937.6 0 107.24 18 163 2.89037175789616
"3910" 22 2006-03-12 118.5 489 4971.8 4.38 276.87 1563.3 0 18.08 49 163 3.89182029811063
"3911" 23 2006-03-12 131 454.26 5019.81 5.54 276.45 1229.7 0 17.82 53 163 3.97029191355212
"3912" 24 2006-03-12 201.4 466.4 5086.6 3.8 275.9 1161.4 0 12.87 14 163 2.63905732961526
"3913" 1 2006-03-13 95.2 469.45 4972.85 1.38 276.63 1252.9 0 31.89 39 164 3.66356164612965
"3914" 2 2006-03-13 164.1 423.48 4950.69 1.07 277.25 1210.7 0 16.5 29 164 3.36729582998647
"3915" 3 2006-03-13 242.9 490.71 4948.86 1.33 276.11 1113 0 8.31 43 164 3.76120011569356
"3916" 4 2006-03-13 149.9 437.36 4973.34 1.8 277.56 1349.3 0 30.32 35 164 3.55534806148941
"3917" 5 2006-03-13 405 426.44 5045.66 0.92 277.59 1615.7 0 31.17 20 164 2.99573227355399
"3918" 6 2006-03-13 257.5 394.6 5001.18 1.56 277.85 1601.4 0 37.03 40 164 3.68887945411394
"3919" 7 2006-03-13 313.2 457.96 5061.46 1.74 277.92 1520.9 0 21.4 20 164 2.99573227355399
"3920" 8 2006-03-13 345.2 444.29 5062.64 1.66 277.48 1551.6 0 14.15 11 164 2.39789527279837
"3921" 9 2006-03-13 331 376.96 4993.48 1.17 277 1571.3 0 19.57 12 164 2.484906649788
"3922" 10 2006-03-13 280.4 416.65 4985.65 1.63 277.96 1391 0 8.25 29 164 3.36729582998647
"3923" 11 2006-03-13 238.8 399.22 4967.87 0.91 276.43 1225.8 0 13.8 41 164 3.71357206670431
"3924" 12 2006-03-13 118.3 456.49 4998.42 2.1 278.69 1212.7 0 22.97 25 164 3.2188758248682
"3925" 13 2006-03-13 124.7 483.36 5028.7 2.26 278.94 971.41 0 8.6 8 164 2.07944154167984
"3926" 14 2006-03-13 551.6 383.63 4915.52 1.33 275.67 1368.2 0 23.71 23 164 3.13549421592915
"3927" 15 2006-03-13 271.7 436.69 5046.69 1.07 276.92 1521.8 0 20.24 24 164 3.17805383034795
"3928" 16 2006-03-13 337 386.95 5003.68 0.99 277.07 1660.6 0 8.54 19 164 2.94443897916644
"3929" 17 2006-03-13 154 470.41 5031.91 2.34 278.54 777.74 0 28.36 14 164 2.63905732961526
"3930" 18 2006-03-13 201.7 483.16 4956.77 1.12 275.93 1104.4 0 12.92 34 164 3.52636052461616
"3931" 19 2006-03-13 374.9 368.18 4971.65 1.1 277.44 1436.8 0 22.97 26 164 3.25809653802148
"3932" 20 2006-03-13 243.6 393.64 4986.79 0.91 277.81 1435.9 0 144.07 37 164 3.61091791264422
"3933" 21 2006-03-13 243.6 396.04 4992.42 1.09 278.34 1625.6 0 138.4 35 164 3.55534806148941
"3934" 22 2006-03-13 118.5 489 4971.8 0.75 276.37 1144.3 0 27.8 35 164 3.55534806148941
"3935" 23 2006-03-13 131 454.26 5019.81 1.64 277.18 785.76 0 22.8 27 164 3.29583686600433
"3936" 24 2006-03-13 201.4 466.4 5086.6 1.47 277.9 734.8 0 18.98 12 164 2.484906649788
"3937" 1 2006-03-14 95.2 469.45 4972.85 1.06 277.06 918.46 0 31.86 52 165 3.95124371858143
"3938" 2 2006-03-14 164.1 423.48 4950.69 1.05 280.07 882.13 0 16.42 47 165 3.85014760171006
"3939" 3 2006-03-14 242.9 490.71 4948.86 0.7 278.29 1020.3 0 8.3 62 165 4.12713438504509
"3940" 4 2006-03-14 149.9 437.36 4973.34 1.31 278.68 975.27 0 30.43 56 165 4.02535169073515
"3941" 5 2006-03-14 405 426.44 5045.66 1.06 279.45 1095.8 0 31.01 44 165 3.78418963391826
"3942" 6 2006-03-14 257.5 394.6 5001.18 1.45 279.32 930.04 0 37.09 57 165 4.04305126783455
"3943" 7 2006-03-14 313.2 457.96 5061.46 1.4 278.38 1169.3 0 21.32 46 165 3.8286413964891
"3944" 8 2006-03-14 345.2 444.29 5062.64 1.42 278.3 1130.1 0 14.09 65 165 4.17438726989564
"3945" 9 2006-03-14 331 376.96 4993.48 1.04 278.02 894.62 0 19.69 50 165 3.91202300542815
"3946" 10 2006-03-14 280.4 416.65 4985.65 1.62 280.08 1001.9 0 8.24 53 165 3.97029191355212
"3947" 11 2006-03-14 238.8 399.22 4967.87 0.68 278.31 905.25 0 13.85 68 165 4.21950770517611
"3948" 12 2006-03-14 118.3 456.49 4998.42 1.25 279.26 888.33 0 22.84 57 165 4.04305126783455
"3949" 13 2006-03-14 124.7 483.36 5028.7 1.74 279.38 777.16 0 8.57 29 165 3.36729582998647
"3950" 14 2006-03-14 551.6 383.63 4915.52 1.32 278.04 830.35 0 23.6 47 165 3.85014760171006
"3951" 15 2006-03-14 271.7 436.69 5046.69 1.22 278.21 992.14 0 20.15 45 165 3.80666248977032
"3952" 16 2006-03-14 337 386.95 5003.68 1.07 278.58 913.36 0 8.51 41 165 3.71357206670431
"3953" 17 2006-03-14 154 470.41 5031.91 1.94 279.35 580.01 0 28.25 39 165 3.66356164612965
"3954" 18 2006-03-14 201.7 483.16 4956.77 1.01 277.76 919.09 0 12.87 49 165 3.89182029811063
"3955" 19 2006-03-14 374.9 368.18 4971.65 0.78 279.28 836.24 0 22.94 53 165 3.97029191355212
"3956" 20 2006-03-14 243.6 393.64 4986.79 0.86 279.32 954.38 0 143.24 70 165 4.24849524204936
"3957" 21 2006-03-14 243.6 396.04 4992.42 1.09 279.75 1016.4 0 137.51 66 165 4.18965474202643
"3958" 22 2006-03-14 118.5 489 4971.8 0.96 277.77 925.9 0 27.78 61 165 4.11087386417331
"3959" 23 2006-03-14 131 454.26 5019.81 1.4 278.54 588.31 0 22.71 55 165 4.00733318523247
"3960" 24 2006-03-14 201.4 466.4 5086.6 1.1 279.14 705.65 0 18.88 30 165 3.40119738166216
"3961" 1 2006-03-15 95.2 469.45 4972.85 0.6 277.49 937.56 0 32.75 81 166 4.39444915467244
"3962" 2 2006-03-15 164.1 423.48 4950.69 0.92 278.21 942.53 0 17.1 79 166 4.36944785246702
"3963" 3 2006-03-15 242.9 490.71 4948.86 0.56 276.92 920.25 0 8.51 90 166 4.49980967033027
"3964" 4 2006-03-15 149.9 437.36 4973.34 1.02 277.74 975.47 0 31.54 84 166 4.43081679884331
"3965" 5 2006-03-15 405 426.44 5045.66 0.88 277.82 1152.1 0 32.25 68 166 4.21950770517611
"3966" 6 2006-03-15 257.5 394.6 5001.18 1.24 278.27 991.99 0 38.14 91 166 4.51085950651685
"3967" 7 2006-03-15 313.2 457.96 5061.46 1.34 277.22 1212 0 21.99 60 166 4.0943445622221
"3968" 8 2006-03-15 345.2 444.29 5062.64 1.42 277.04 1049.5 0 14.52 66 166 4.18965474202643
"3969" 9 2006-03-15 331 376.96 4993.48 0.82 276.41 940.98 0 20.08 88 166 4.47733681447821
"3970" 10 2006-03-15 280.4 416.65 4985.65 1.33 278.93 1009.3 0 8.4 78 166 4.35670882668959
"3971" 11 2006-03-15 238.8 399.22 4967.87 0.67 277.51 943.02 0 14.25 119 166 4.77912349311153
"3972" 12 2006-03-15 118.3 456.49 4998.42 1.19 278.55 936.69 0 23.85 84 166 4.43081679884331
"3973" 13 2006-03-15 124.7 483.36 5028.7 1.38 279.06 954.62 0 8.79 56 166 4.02535169073515
"3974" 14 2006-03-15 551.6 383.63 4915.52 1.14 276.87 856.81 0 24.47 88 166 4.47733681447821
"3975" 15 2006-03-15 271.7 436.69 5046.69 1.12 276.87 1151.5 0 20.85 64 166 4.15888308335967
"3976" 16 2006-03-15 337 386.95 5003.68 0.97 277.47 983.68 0 8.74 76 166 4.33073334028633
"3977" 17 2006-03-15 154 470.41 5031.91 1.46 278.64 786.46 0 29.53 62 166 4.12713438504509
"3978" 18 2006-03-15 201.7 483.16 4956.77 0.72 277.23 895.76 0 13.33 73 166 4.29045944114839
"3979" 19 2006-03-15 374.9 368.18 4971.65 0.75 278.05 901.49 0 23.8 102 166 4.62497281328427
"3980" 20 2006-03-15 243.6 393.64 4986.79 0.67 278.36 999.55 0 150.08 83 166 4.4188406077966
"3981" 21 2006-03-15 243.6 396.04 4992.42 0.83 278.68 1068.9 0 144.46 92 166 4.52178857704904
"3982" 22 2006-03-15 118.5 489 4971.8 0.66 277.76 943.5 0 28.63 94 166 4.54329478227
"3983" 23 2006-03-15 131 454.26 5019.81 1.02 277.74 775.49 0 23.68 79 166 4.36944785246702
"3984" 24 2006-03-15 201.4 466.4 5086.6 1.24 277.99 615.93 0 19.58 58 166 4.06044301054642
"3985" 1 2006-03-16 95.2 469.45 4972.85 1.83 279.11 1036.9 0 33.14 75 167 4.31748811353631
"3986" 2 2006-03-16 164.1 423.48 4950.69 0.81 278.61 825.93 0 17.36 93 167 4.53259949315326
"3987" 3 2006-03-16 242.9 490.71 4948.86 0.77 277.82 1022.6 2.21 8.61 71 167 4.26267987704132
"3988" 4 2006-03-16 149.9 437.36 4973.34 1.33 278.85 980.06 0 31.88 86 167 4.45434729625351
"3989" 5 2006-03-16 405 426.44 5045.66 0.58 278.5 1170.4 0 32.73 88 167 4.47733681447821
"3990" 6 2006-03-16 257.5 394.6 5001.18 1.45 279.35 981.35 0 38.59 102 167 4.62497281328427
"3991" 7 2006-03-16 313.2 457.96 5061.46 0.99 278.37 1098.9 0 22.25 68 167 4.21950770517611
"3992" 8 2006-03-16 345.2 444.29 5062.64 1.06 277.59 976.71 0 14.68 77 167 4.34380542185368
"3993" 9 2006-03-16 331 376.96 4993.48 0.79 278.19 873.23 0 20.29 113 167 4.72738781871234
"3994" 10 2006-03-16 280.4 416.65 4985.65 1.55 279.54 1049.1 0 8.46 90 167 4.49980967033027
"3995" 11 2006-03-16 238.8 399.22 4967.87 0.71 278.32 911.51 0 14.43 124 167 4.82028156560504
"3996" 12 2006-03-16 118.3 456.49 4998.42 1.41 279.36 949.44 0 24.23 93 167 4.53259949315326
"3997" 13 2006-03-16 124.7 483.36 5028.7 1.4 279.59 880.38 0 8.88 70 167 4.24849524204936
"3998" 14 2006-03-16 551.6 383.63 4915.52 0.81 277.52 809.67 0 24.81 121 167 4.79579054559674
"3999" 15 2006-03-16 271.7 436.69 5046.69 0.85 278.48 1081.1 0 21.12 78 167 4.35670882668959
"4000" 16 2006-03-16 337 386.95 5003.68 1.04 278.88 973.89 0 8.83 100 167 4.60517018598809
"4001" 17 2006-03-16 154 470.41 5031.91 1.54 279.32 760.91 0 30.07 100 167 4.60517018598809
"4002" 18 2006-03-16 201.7 483.16 4956.77 1.06 278.46 1009.1 1.45 13.5 71 167 4.26267987704132
"4003" 19 2006-03-16 374.9 368.18 4971.65 0.62 278.61 910.34 0 24.1 132 167 4.88280192258637
"4004" 20 2006-03-16 243.6 393.64 4986.79 0.73 278.88 976.36 0 152.66 99 167 4.59511985013459
"4005" 21 2006-03-16 243.6 396.04 4992.42 0.92 279.21 1064.6 0 147.07 106 167 4.66343909411207
"4006" 22 2006-03-16 118.5 489 4971.8 1.29 279.06 1066.2 3.25 29.01 80 167 4.38202663467388
"4007" 23 2006-03-16 131 454.26 5019.81 1.29 279.21 712 0 24.07 78 167 4.35670882668959
"4008" 24 2006-03-16 201.4 466.4 5086.6 1.41 278.6 634.8 0 19.85 70 167 4.24849524204936
"4009" 1 2006-03-17 95.2 469.45 4972.85 0.86 278.53 1219.9 0 34.78 93 168 4.53259949315326
"4010" 2 2006-03-17 164.1 423.48 4950.69 0.72 280.05 1030.1 0 18.49 95 168 4.55387689160054
"4011" 3 2006-03-17 242.9 490.71 4948.86 0.77 277.83 1315.9 0 8.99 83 168 4.4188406077966
"4012" 4 2006-03-17 149.9 437.36 4973.34 0.81 279.93 1113.5 0 33.83 90 168 4.49980967033027
"4013" 5 2006-03-17 405 426.44 5045.66 0.73 279.76 1256.2 0 34.78 105 168 4.65396035015752
"4014" 6 2006-03-17 257.5 394.6 5001.18 1.07 280.89 1058.9 0 40.5 135 168 4.90527477843843
"4015" 7 2006-03-17 313.2 457.96 5061.46 0.94 279.89 1352.2 0 23.38 85 168 4.44265125649032
"4016" 8 2006-03-17 345.2 444.29 5062.64 0.93 279.27 1294.3 0 15.38 93 168 4.53259949315326
"4017" 9 2006-03-17 331 376.96 4993.48 0.89 279.5 1114.7 0 21.16 128 168 4.85203026391962
"4018" 10 2006-03-17 280.4 416.65 4985.65 1 280.73 1052.9 0 8.72 65 168 4.17438726989564
"4019" 11 2006-03-17 238.8 399.22 4967.87 0.64 279.39 984.09 0 15.24 130 168 4.86753445045558
"4020" 12 2006-03-17 118.3 456.49 4998.42 0.76 281.37 1157.2 0 25.89 116 168 4.75359019110636
"4021" 13 2006-03-17 124.7 483.36 5028.7 1.05 281.18 1066.2 0 9.24 67 168 4.20469261939097
"4022" 14 2006-03-17 551.6 383.63 4915.52 0.92 278.34 507.12 0 26.26 119 168 4.77912349311153
"4023" 15 2006-03-17 271.7 436.69 5046.69 0.77 279.67 1250.6 0 22.28 101 168 4.61512051684126
"4024" 16 2006-03-17 337 386.95 5003.68 0.87 280.35 1061.1 0 9.21 110 168 4.70048036579242
"4025" 17 2006-03-17 154 470.41 5031.91 1.12 281.1 922.02 0 32.29 102 168 4.62497281328427
"4026" 18 2006-03-17 201.7 483.16 4956.77 0.91 278.01 1224.4 0 14.26 103 168 4.63472898822964
"4027" 19 2006-03-17 374.9 368.18 4971.65 0.79 279.88 1081.5 0 25.47 140 168 4.9416424226093
"4028" 20 2006-03-17 243.6 393.64 4986.79 0.65 280.22 1046.5 0 163.71 123 168 4.81218435537242
"4029" 21 2006-03-17 243.6 396.04 4992.42 0.74 280.72 1132 0 158.24 138 168 4.92725368515721
"4030" 22 2006-03-17 118.5 489 4971.8 0.74 278.54 1257.6 0 30.59 97 168 4.57471097850338
"4031" 23 2006-03-17 131 454.26 5019.81 0.95 281.28 878.49 0 25.73 99 168 4.59511985013459
"4032" 24 2006-03-17 201.4 466.4 5086.6 1.34 280.18 694.8 0 20.99 88 168 4.47733681447821
"4033" 1 2006-03-18 95.2 469.45 4972.85 1.81 278.21 603.77 0 26.36 90 169 4.49980967033027
"4034" 2 2006-03-18 164.1 423.48 4950.69 1.09 278.44 415.65 0 15.51 109 169 4.69134788222914
"4035" 3 2006-03-18 242.9 490.71 4948.86 1 277.76 466.07 0 7.45 83 169 4.4188406077966
"4036" 4 2006-03-18 149.9 437.36 4973.34 1.48 279.02 639.51 0 28.37 96 169 4.56434819146784
